name,type,longitude,latitude,source_file,location_addresstype,location_boundingbox,location_class,location_display_name,location_importance,location_lat,location_licence,location_lon,location_name,location_osm_id,location_osm_type,location_place_id,location_place_rank,location_type,address_ISO3166-2-lvl4,address_aeroway,address_amenity,address_city_district,address_country,address_country_code,address_county,address_emergency,address_hamlet,address_historic,address_isolated_dwelling,address_locality,address_municipality,address_neighbourhood,address_postcode,address_residential,address_road,address_state,address_tourism,address_town,address_village
"Feature-GairiHanumante to Simigaun (Line 1, Point 5)       ",MultiLineString,86.1836,27.6755,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.6718441', '27.6758364', '86.1797137', '86.1830763']",highway,"Gaurishankar-01, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.053383334859235486,27.6742461,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.1821458,,340440230,way,223779945,26,unclassified,NP-P3,,,Gaurishankar-01,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 1, Point 6)       ",MultiLineString,86.185,27.6737,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.6718441', '27.6758364', '86.1797137', '86.1830763']",highway,"Gaurishankar-01, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.053383334859235486,27.6720197,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.1830208,,340440230,way,223779945,26,unclassified,NP-P3,,,Gaurishankar-01,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 1, Point 7)       ",MultiLineString,86.1852,27.6712,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.6718441', '27.6758364', '86.1797137', '86.1830763']",highway,"Gaurishankar-01, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.053383334859235486,27.6718441,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.1830763,,340440230,way,223779945,26,unclassified,NP-P3,,,Gaurishankar-01,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 1, Point 8)       ",MultiLineString,86.1854,27.6689,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.6718441', '27.6758364', '86.1797137', '86.1830763']",highway,"Gaurishankar-01, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.053383334859235486,27.6718441,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.1830763,,340440230,way,223779945,26,unclassified,NP-P3,,,Gaurishankar-01,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 1, Point 9)       ",MultiLineString,86.1877,27.6681,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.6718441', '27.6758364', '86.1797137', '86.1830763']",highway,"Gaurishankar-01, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.053383334859235486,27.6718441,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.1830763,,340440230,way,223779945,26,unclassified,NP-P3,,,Gaurishankar-01,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 1, Point 10)      ",MultiLineString,86.1891,27.6671,dataset/raw/GairiHanumante to Simigaun.json,city_district,"['27.6549943', '27.7135130', '86.1523525', '86.2532105']",boundary,"Gaurishankar-01, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.6841312,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.17757333797172,Gaurishankar-01,16116737,relation,223886466,18,administrative,NP-P3,,,Gaurishankar-01,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 1, Point 11)      ",MultiLineString,86.1913,27.6654,dataset/raw/GairiHanumante to Simigaun.json,city_district,"['27.6549943', '27.7135130', '86.1523525', '86.2532105']",boundary,"Gaurishankar-01, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.6841312,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.17757333797172,Gaurishankar-01,16116737,relation,223886466,18,administrative,NP-P3,,,Gaurishankar-01,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 1, Point 12)      ",MultiLineString,86.1928,27.6654,dataset/raw/GairiHanumante to Simigaun.json,city_district,"['27.6549943', '27.7135130', '86.1523525', '86.2532105']",boundary,"Gaurishankar-01, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.6841312,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.17757333797172,Gaurishankar-01,16116737,relation,223886466,18,administrative,NP-P3,,,Gaurishankar-01,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 1, Point 13)      ",MultiLineString,86.1939,27.6634,dataset/raw/GairiHanumante to Simigaun.json,city_district,"['27.6549943', '27.7135130', '86.1523525', '86.2532105']",boundary,"Gaurishankar-01, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.6841312,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.17757333797172,Gaurishankar-01,16116737,relation,223886466,18,administrative,NP-P3,,,Gaurishankar-01,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 1, Point 14)      ",MultiLineString,86.1969,27.6612,dataset/raw/GairiHanumante to Simigaun.json,city_district,"['27.6549943', '27.7135130', '86.1523525', '86.2532105']",boundary,"Gaurishankar-01, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.6841312,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.17757333797172,Gaurishankar-01,16116737,relation,223886466,18,administrative,NP-P3,,,Gaurishankar-01,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 1, Point 15)      ",MultiLineString,86.1997,27.6598,dataset/raw/GairiHanumante to Simigaun.json,city_district,"['27.6120630', '27.6633473', '86.1709898', '86.2120559']",boundary,"Jiri-07, Jiri, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.637675299999998,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.19124836552942,Jiri-07,16116802,relation,223823154,18,administrative,NP-P3,,,Jiri-07,नेपाल,np,दोलखा,,,,,,Jiri,,,,,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 1, Point 16)      ",MultiLineString,86.201,27.6586,dataset/raw/GairiHanumante to Simigaun.json,city_district,"['27.6120630', '27.6633473', '86.1709898', '86.2120559']",boundary,"Jiri-07, Jiri, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.637675299999998,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.19124836552942,Jiri-07,16116802,relation,223823154,18,administrative,NP-P3,,,Jiri-07,नेपाल,np,दोलखा,,,,,,Jiri,,,,,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 1, Point 17)      ",MultiLineString,86.1998,27.6558,dataset/raw/GairiHanumante to Simigaun.json,city_district,"['27.6120630', '27.6633473', '86.1709898', '86.2120559']",boundary,"Jiri-07, Jiri, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.637675299999998,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.19124836552942,Jiri-07,16116802,relation,223823154,18,administrative,NP-P3,,,Jiri-07,नेपाल,np,दोलखा,,,,,,Jiri,,,,,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 1, Point 18)      ",MultiLineString,86.199,27.6552,dataset/raw/GairiHanumante to Simigaun.json,city_district,"['27.6120630', '27.6633473', '86.1709898', '86.2120559']",boundary,"Jiri-07, Jiri, दोलखा, बागमती प्रदेश, नेपाल",0.16005000152590218,27.637675299999998,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.19124836552942,Jiri-07,16116802,relation,223823154,18,administrative,NP-P3,,,Jiri-07,नेपाल,np,दोलखा,,,,,,Jiri,,,,,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 2, Point 1)       ",MultiLineString,86.1652,27.7361,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.7366892', '27.7520487', '86.1628237', '86.1836606']",highway,"Charikot-Lamabagar Road, Bigu-04, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.736768844885148,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.16520383356811,Charikot-Lamabagar Road,138489803,way,222514993,26,secondary,NP-P3,,,Bigu-04,नेपाल,np,दोलखा,,,,,,Bigu,,,,Charikot-Lamabagar Road,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 2, Point 2)       ",MultiLineString,86.1702,27.7404,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.7366892', '27.7520487', '86.1628237', '86.1836606']",highway,"Charikot-Lamabagar Road, Bigu-04, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.741028253820193,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.16972489581094,Charikot-Lamabagar Road,138489803,way,222514993,26,secondary,NP-P3,,,Bigu-04,नेपाल,np,दोलखा,,,,,,Bigu,,,,Charikot-Lamabagar Road,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 2, Point 3)       ",MultiLineString,86.1741,27.7445,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.7366892', '27.7520487', '86.1628237', '86.1836606']",highway,"Charikot-Lamabagar Road, Bigu-04, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.743996140773934,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.1743965176228,Charikot-Lamabagar Road,138489803,way,222514993,26,secondary,NP-P3,,,Bigu-04,नेपाल,np,दोलखा,,,,,,Bigu,,,,Charikot-Lamabagar Road,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 2, Point 4)       ",MultiLineString,86.1788,27.7496,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.7366892', '27.7520487', '86.1628237', '86.1836606']",highway,"Charikot-Lamabagar Road, Bigu-04, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.74968538449375,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.17871679785753,Charikot-Lamabagar Road,138489803,way,222514993,26,secondary,NP-P3,,,Bigu-04,नेपाल,np,दोलखा,,,,,,Bigu,,,,Charikot-Lamabagar Road,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 2, Point 5)       ",MultiLineString,86.188,27.7554,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.7520487', '27.7722034', '86.1836606', '86.2026050']",highway,"Charikot-Lamabagar Road, Bigu-04, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.754945350175003,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.18825854976927,Charikot-Lamabagar Road,316832647,way,223888943,26,secondary,NP-P3,,,Bigu-04,नेपाल,np,दोलखा,,,,,,Bigu,,,,Charikot-Lamabagar Road,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 2, Point 6)       ",MultiLineString,86.1933,27.7582,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.7520487', '27.7722034', '86.1836606', '86.2026050']",highway,"Charikot-Lamabagar Road, Bigu-04, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.7588254,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.1928069,Charikot-Lamabagar Road,316832647,way,223888943,26,secondary,NP-P3,,,Bigu-04,नेपाल,np,दोलखा,,,,,,Bigu,,,,Charikot-Lamabagar Road,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 2, Point 7)       ",MultiLineString,86.2001,27.762,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.7520487', '27.7722034', '86.1836606', '86.2026050']",highway,"Charikot-Lamabagar Road, Bigu-04, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.7624234,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.1980072,Charikot-Lamabagar Road,316832647,way,223888943,26,secondary,NP-P3,,,Bigu-04,नेपाल,np,दोलखा,,,,,,Bigu,,,,Charikot-Lamabagar Road,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 2, Point 8)       ",MultiLineString,86.2014,27.7677,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.7520487', '27.7722034', '86.1836606', '86.2026050']",highway,"Charikot-Lamabagar Road, Bigu-03, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.768705467260936,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.20058886935212,Charikot-Lamabagar Road,316832647,way,223888943,26,secondary,NP-P3,,,Bigu-03,नेपाल,np,दोलखा,,,,,,Bigu,,,,Charikot-Lamabagar Road,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 2, Point 9)       ",MultiLineString,86.2041,27.7718,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.7722748', '27.8045467', '86.2031195', '86.2225688']",highway,"Charikot-Lamabagar Road, Gaurishankar-08, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.772466737551078,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.2033664523466,Charikot-Lamabagar Road,316832655,way,225361906,26,secondary,NP-P3,,,Gaurishankar-08,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,Charikot-Lamabagar Road,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 2, Point 10)      ",MultiLineString,86.2063,27.7796,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.7722748', '27.8045467', '86.2031195', '86.2225688']",highway,"Charikot-Lamabagar Road, Gaurishankar-08, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.7796809524349,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.20617598307251,Charikot-Lamabagar Road,316832655,way,225361906,26,secondary,NP-P3,,,Gaurishankar-08,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,Charikot-Lamabagar Road,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 2, Point 11)      ",MultiLineString,86.211,27.7831,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.7722748', '27.8045467', '86.2031195', '86.2225688']",highway,"Charikot-Lamabagar Road, Gaurishankar-08, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.78323871192422,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.21091880603856,Charikot-Lamabagar Road,316832655,way,225361906,26,secondary,NP-P3,,,Gaurishankar-08,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,Charikot-Lamabagar Road,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 2, Point 12)      ",MultiLineString,86.2138,27.7878,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.7722748', '27.8045467', '86.2031195', '86.2225688']",highway,"Charikot-Lamabagar Road, Bigu-02, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.78783858767238,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.21361248538122,Charikot-Lamabagar Road,316832655,way,225361906,26,secondary,NP-P3,,,Bigu-02,नेपाल,np,दोलखा,,,,,,Bigu,,,,Charikot-Lamabagar Road,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 2, Point 13)      ",MultiLineString,86.2178,27.7976,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.7722748', '27.8045467', '86.2031195', '86.2225688']",highway,"Charikot-Lamabagar Road, Gaurishankar-08, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.797605741014983,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.21779178058293,Charikot-Lamabagar Road,316832655,way,225361906,26,secondary,NP-P3,,,Gaurishankar-08,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,Charikot-Lamabagar Road,बागमती प्रदेश,,,
"Feature-GairiHanumante to Simigaun (Line 2, Point 14)      ",MultiLineString,86.2217,27.8032,dataset/raw/GairiHanumante to Simigaun.json,road,"['27.7722748', '27.8045467', '86.2031195', '86.2225688']",highway,"Charikot-Lamabagar Road, Gaurishankar-08, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल",0.05337333409628439,27.803472397253834,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.22135407161704,Charikot-Lamabagar Road,316832655,way,225361906,26,secondary,NP-P3,,,Gaurishankar-08,नेपाल,np,दोलखा,,,,,,Gaurishankar,,,,Charikot-Lamabagar Road,बागमती प्रदेश,,,
